,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
346,CHEMBL4858010,COc1ccccc1/C=N/NC(=O)c1cc(-c2ccc3ccccc3c2)[nH]n1,inactive,370.41200000000003,4.0024000000000015,2.0,4.0,5.0
347,CHEMBL4849293,COc1cccc(/C=N/NC(=O)c2cc(-c3ccc4ccccc4c3)[nH]n2)c1,inactive,370.41200000000003,4.002400000000002,2.0,4.0,5.0
348,CHEMBL4869938,COc1ccc2ccccc2c1/C=N/NC(=O)c1cc(-c2ccc3ccccc3c2)[nH]n1,inactive,420.4720000000001,5.155600000000004,2.0,4.0,5.0
349,CHEMBL1290096,O=C(N/N=C/c1ccc(O)cc1)c1cc(-c2ccc3ccccc3c2)n[nH]1,inactive,356.385,3.6994000000000016,3.0,4.0,5.0
350,CHEMBL1289885,O=C(N/N=C/c1cccc(O)c1)c1cc(-c2ccc3ccccc3c2)n[nH]1,inactive,356.385,3.6994000000000016,3.0,4.0,5.0
351,CHEMBL1289998,O=C(N/N=C/c1ccccc1O)c1cc(-c2ccc3ccccc3c2)n[nH]1,inactive,356.385,3.6994000000000016,3.0,4.0,5.0
352,CHEMBL4846418,O=C(N/N=C/C1CCCCC1)c1cc(-c2ccc3ccccc3c2)[nH]n1,inactive,346.43399999999997,4.525800000000003,2.0,3.0,5.0
353,CHEMBL4877610,O=C(N/N=C/c1cccc2ccccc12)c1cc(-c2ccc3ccccc3c2)[nH]n1,inactive,390.446,5.147000000000004,2.0,3.0,5.0
354,CHEMBL4870518,O=C(N/N=C/c1ccccc1)c1cc(-c2ccc3ccccc3c2)[nH]n1,inactive,340.386,3.993800000000002,2.0,3.0,5.0
355,CHEMBL4871012,O=C(N/N=C/c1cccnc1)c1cc(-c2ccc3ccccc3c2)[nH]n1,inactive,341.37399999999997,3.3888000000000016,2.0,4.0,5.0
356,CHEMBL4851938,O=C(N/N=C/c1ccc(Cl)cc1)c1cc(-c2ccc3ccccc3c2)[nH]n1,inactive,374.831,4.647200000000003,2.0,3.0,5.0
357,CHEMBL4866324,O=C(N/N=C/c1cccc([N+](=O)[O-])c1)c1cc(-c2ccc3ccccc3c2)[nH]n1,inactive,385.38300000000004,3.902000000000002,2.0,5.0,5.0
358,CHEMBL1241832,O=C(N/N=C/c1c(O)ccc2ccccc12)c1cc(-c2ccc3ccccc3c2)n[nH]1,inactive,406.44500000000005,4.8526000000000025,3.0,4.0,5.0
